"kode_kab","kode_instansi","unit_kerja"
"3515","3515122","RS UMUM MITRA KELUARGA WARU"
"3515","3515123","RS UMUM USADA"
"3515","3515125","RS IBU DAN ANAK KIRANA"
"3515","3515126","RS UMUM AL-ISLAM H. M. MAWARDI"
"3515","3515127","RS UMUM ASSAKINAH MEDIKA"
"3515","3515129","RS IBU DAN ANAK SOERYA"
"3515","3515130","RS UMUM PRIMA HUSADA"
"3515","3515131","RS UMUM CITRA MEDIKA"
"3515","3515132","RS UMUM RAHMAN RAHIM"
"3515","3515133","RS IBU DAN ANAK MITRA HUSADA"
"3515","3515134","RS IBU DAN ANAK BUAH DELIMA"
"3515","3515135","RS BANTUAN 05.08.03 SIDOARJO"
"3515","3515136","RS MATA FATMA"
"3515","3515137","RS IBU DAN ANAK PONDOK TJANDRA"
"3515","3515138","RS UMUM AISYIYAH SITI FATIMAH"
"3515","3515140","RS ARAFAH ANWAR MEDIKA SUKODONO"
"3515","3515141","RS UMUM BUNDA"
"3515","3515142","RS UMUM AMINAH"
"3515","3515143","RS UMUM MITRA SEHAT MANDIRI SIDOARJO"
"3515","3515144","RS SHEILA MEDIKA"
"3515","3515145","RS MITRA KELUARGA PONDOK TJANDRA"
"3515","3515146","RS PUSURA CANDI"
"3515","3515157","RS UMUM DAERAH SIDOARJO BARAT"
"3516","3516016","RS UMUM SUMBERGLAGAH MOJOKERTO"
"3516","3516020","RS UMUM DAERAH PROF. DR. SOEKANDAR"
"3516","3516032","RS SIDO WARAS"
"3516","3516033","RS ISLAM AROFAH"
"3516","3516034","RS DHARMA HUSADA"
"3516","3516036","RS MUTIARA HATI MOJOKERTO"
"3516","3516037","RS UMUM KARTINI"
"3516","3516039","RS UMUM DIAN HUSADA"
"3516","3516062","RS ISLAM SAKINAH"
"3516","3516073","RS UMUM DAERAH RADEN ACHMAD BASOENI"
"3516","3516075","RS MAWADDAH MEDIKA"
"3517","3517010","RS UMUM DAERAH KAB. JOMBANG"
"3517","3517021","RS KRISTEN MOJOWARNO"
"3517","3517025","RS AIRLANGGA"
"3517","3517043","RS IBU DAN ANAK MUSLIMAT JOMBANG"
"3517","3517076","RS UMUM ISLAM JOMBANG"
"3517","3517087","RS UNIPDU MEDIKA JOMBANG"
"3517","3517089","RS UMUM DAERAH PLOSO"
"3517","3517091","RS UMUM MOEDJITO DWIDJOSISWOJO"
"3517","3517092","RS MUHAMMADIYAH JOMBANG"
"3517","3517093","RS AL-AZIZ"
"3517","3517094","RS UMUM NADHLATUL ULAMA JOMBANG"
"3517","3517095","RS UMUM PELENGKAP MEDICAL CENTER"
"3517","3517098","RS BEDAH SURYA DHARMA HUSADA"
"3517","3517109","RS UMUM PKU MUHAMMADIYAH MOJOAGUNG"
"3518","3518011","RS UMUM DAERAH NGANJUK"
"3518","3518022","RS UMUM DAERAH KERTOSONO"
"3518","3518045","RS UMUM BHAYANGKARA TK. III NGANJUK"
"3518","3518046","RS ISLAM AISYIYAH NGANJUK"
"3518","3518047","RS IBU DAN ANAK ALF SUBTIN"
"3519","3519012","RS UMUM DUNGUS"
"3519","3519023","RS UMUM DAERAH CARUBAN"
"3519","3519024","RS UMUM DAERAH DOLOPO"
"3577","3519026","RS PARU MANGUHARJO MADIUN"
"3519","3519038S","RS LAPANGAN GANTRUNG"
"3519","3519039S","RS LAPANGAN DAGANGAN"
"3519","3519040S","RS LAPANGAN BALEREJO"
"3520","3520012","RS UMUM DAERAH DR. SAYIDIMAN MAGETAN"
"3520","3520013","RS UMUM BHAKTI PERSADA"
"3520","3520014","RS IBU DAN ANAK SEKAR WANGI"
"3520","3520015","RS IBU DAN ANAK SAMUDRA HUSADA"
"3520","3520016","RS IBU DAN ANAK MELATI MAGETAN"
"3520","3520017S","RS DARURAT KI MAGETI"
"3520","3520041","RS ANGKATAN UDARA DR. EFRAM HARSANA"
"3521","3521013","RS UMUM DAERAH DR. SOEROTO NGAWI"
"3521","3521014","RS UMUM WIDODO"
"3521","3521015","RS UMUM AT-TIN HUSADA"
"3522","3522014","RS UMUM DAERAH DR. R. SOSODORO DJATIKOESOEMO"
"3522","3522025","RS UMUM AISYIYAH BOJONEGORO"
"3522","3522036","RS UMUM MUHAMADIYAH SUMBEREJO"
"3522","3522047","RS UMUM DAERAH SUMBERREJO"
"3522","3522058","RS UMUM DAERAH PADANGAN"
"3522","3522059","RS BHAYANGKARA WAHYU TUTUKO BOJONEGORO"
"3522","3522060","RS UMUM MUHAMMADIYAH KALITIDU"
"3522","3522061","RS UMUM IBNU SINA BOJONEGORO"
"3522","3522062","RS MUSLIMAT NU MUNA ANGGITA BOJONEGORO"
"3522","3522064","RS IBU DAN ANAK FATMA"
"3522","3522075","RS UMUM DAERAH KEPOHBARU"
"3523","3523015","RS UMUM DAERAH DR. R. KOESMA TUBAN"
"3523","3523041","RS MEDIKA MULIA TUBAN"
"3523","3523052","RS MUHAMMADIYAH TUBAN"
"3523","3523053","RS NAHDLATUL ULAMA TUBAN"
"3523","3523055","RS UMUM DAERAH R. ALI MANSHUR"
"3523","3523056","RS GRAHA HUSADA"
"3524","3524016","RS UMUM DAERAH DR. SOEGIRI LAMONGAN"
"3524","3524020","RS ISLAM NASHRUL UMMAH"
"3524","3524031","RS UMUM MUHAMMADIYAH LAMONGAN"
"3524","3524042","RS UMUM DAERAH NGIMBANG"
"3524","3524043","RS BEDAH MITRA SEHAT"
"3524","3524044","RS ABDURRAHMAN SYAMSURI (ARSY)"
"3524","3524045","RS UMUM DR. SUYUDI"
"3524","3524046","RS UMUM INTAN MEDIKA"
"3524","3524047","RS MUHAMMADIYAH BABAT"
"3524","3524048","RS UMUM CITRA MEDIKA LAMONGAN"
"3524","3524049","RS UMUM MUHAMMADIYAH BABAT"
"3524","3524050","RS UMUM PERMATA BUNDA"
"3524","3524051S","RS LAPANGAN KEMBANGBAHU"
"3524","3524052","RS UMUM DAERAH KARANGKEMBANG"
"3524","3524053S","RS LAPANGAN MANTUP"
"3524","3524054S","RS LAPANGAN PACIRAN"
"3524","3524056","RS MUHAMMADIYAH KALIKAPAS"
"3524","3524057S","RS LAPANGAN BRONDONG"
"3524","3524058S","RS LAPANGAN KARANGGENENG"
"3524","3524059S","RS LAPANGAN KARANGBINANGUN"
"3524","3524061S","RS LAPANGAN SUGIO"
"3524","3524072","RS PERMATA HATI LAMONGAN"
"3524","3524073","RS NAHDLATUL ULAMA BABAT"
"3525","3525010","RS UMUM DAERAH IBNU SINA KAB. GRESIK"
"3525","3525021","RS SEMEN GRESIK"
"3525","3525043","RS UMUM NYAI AGENG PINATIH GRESIK"
"3525","3525076","RS PETROKIMIA GRESIK"
"3525","3525087","RS DENISA"
"3525","3525088","RS MUHAMMADIYAH GRESIK"
"3525","3525089","RS UMUM MABARROT MWC NU"
"3525","3525090","RS UMUM WATES HUSADA"
"3525","3525091","RS UMUM WALI SONGO I"
"3525","3525092","RS GRHA HUSADA GRESIK"
"3525","3525093","RS FATHMA MEDIKA"
"3525","3525095","RS UMUM PKU MUHAMMADIYAH SEKAPUK"
"3525","3525096","RS PETROKIMIA GRESIK DRIYOREJO"
"3525","3525097","RS SURYA MEDIKA"
"3525","3525098","RS UMUM ISLAM CAHAYA GIRI GRESIK"
"3525","3525099","RS UMUM RACHMI DEWI"
"3525","3525100","RS IBU DAN ANAK AMALIA"
"3525","3525101","RS UMAR MASUD"
"3525","3525102","RS UMUM RANDEGANSARI HUSADA"
"3525","3525104","RS IBU DAN ANAK KHODIJAH"
"3525","3525105","RS EKA HUSADA"
"3526","3526011","RS UMUM DAERAH SYARIFAH AMBAMI RATO EBU"
"3526","3526027","RS UMUM LUKAS"
"3526","3526029","RS UMUM ANNA MEDIKA MADURA"
"3526","3526030","RS BERSALIN AISYIYAH"
"3526","3526031","RS IBU DAN ANAK HIKMAH SAWI"
"3526","3526032","RS KHUSUS BEDAH AL ISHAQIY"
"3526","3526033","RS IBU DAN ANAK DR. SYAFIIE"
"3527","3527012","RS UMUM DAERAH DR. MOHAMMAD ZYN KAB. SAMPANG"
"3527","3527013","RS NINDHITA"
"3527","3527014","RSD KETAPANG"
"3528","3528013","RS UMUM DAERAH DR. H. SLAMET MARTODIRDJO PAMEKASAN"
"3528","3528024","RS UMUM LARASATI PAMEKASAN"
"3528","3528025","RS UMUM ASYIFA HUSADA PAMEKASAN"
"3528","3528026","RS IBU DAN ANAK MUKTI HUSADA"
"3528","3528027","RS UMUM MOHAMMAD NOER PAMEKASAN"
"3528","3528028","RS UMUM DAERAH WARU PAMEKASAN"
"3528","3528029","RS UMUM KUSUMA HOSPITAL"
"3529","3529014","RS UMUM DAERAH DR. H. MOH. ANWAR"
"3529","3529025","RS ISLAM GARAM KALIANGET"
"3529","3529026","RS IBU DAN ANAK ESTO EBHU"
"3529","3529029","RS UMUM SUMEKAR"
"3571","3571016","RS UMUM DAERAH GAMBIRAN"
"3571","3571020","RS TK. IV 05.07.02 KEDIRI"
"3571","3571031","RS UMUM BHAYANGKARA KEDIRI"
"3571","3571042","RS BAPTIS KEDIRI"
"3571","3571053","RS UMUM DAHA HUSADA"
"3571","3571111","RS IBU DAN ANAK NIRMALA KEDIRI"
"3571","3571122","RS MUHAMMADIYAH AHMAD DAHLAN"
"3571","3571145","RS IBU DAN ANAK CITRA KELUARGA"
"3571","3571146","RS UMUM LIRBOYO"
"3571","3571147","RS UMUM RATIH"
"3571","3571148","RS IBU DAN ANAK MELINDA"
"3571","3571150","RS UMUM DAERAH KILISUCI"
"3572","3572010","RS UMUM DAERAH MARDI WALUYO"
"3572","3572021","RS KATOLIK BUDI RAHAYU"
"3572","3572043","RS UMUM SYUHADA HAJI"
"3572","3572065","RS UMUM AMINAH"
"3572","3572072","RS IBU DAN ANAK TANJUNGSARI"
"3572","3572073","RS ISLAM AMINAH"
"3573","3573011","RS UMUM DAERAH DR. SAIFUL ANWAR"
"3573","3573022","RS TK. II DR. SOEPRAOEN"
"3573","3573044","RS UMUM PANTI NIRMALA"
"3573","3573055","RS UMUM PANTI WALUYA SAWAHAN MALANG"
"3573","3573066","RS UMUM LAVALETTE MALANG"
"3573","3573097","RS IBU DAN ANAK HUSADA BUNDA"
"3573","3573135","RS IBU DAN ANAK MUHAMMADIYAH MALANG"
"3573","3573215","RS UMUM ISLAM AISYIYAH MALANG"
"3573","3573226","RS ISLAM MALANG"
"3573","3573243","RS IBU DAN ANAK MARDI WALOEJA KAUMAN MALANG"
"3573","3573244","RS IBU DAN ANAK PURI"
"3573","3573246","RS UMUM HERMINA TANGKUBANPRAHU"
"3573","3573247","RS IBU DAN ANAK PERMATA HATI"
"3573","3573249","RS UMUM PERMATA BUNDA"
"3573","3573250","RS IBU DAN ANAK PURI BUNDA"
"3573","3573251","RS IBU DAN ANAK MARDI WALOEJA RAMPAL MALANG"
"3573","3573252","RS IBU DAN ANAK MUTIARA BUNDA"
"3573","3573253","RS IBU DAN ANAK MELATI HUSADA"
"3573","3573254","RS IBU DAN ANAK GALERI CANDRA MALANG"
"3507","3573256","RS BANTUAN 05.08.04 LAWANG"
"3573","3573257","RS UMUM PERSADA HOSPITAL"
"3573","3573258","RS UMUM DAERAH KOTA MALANG"
"3573","3573260","RS IBU DAN ANAK REFA HUSADA"
"3573","3573261","RS BHIRAWA BHAKTI"
"3573","3573262","RS UNIVERSITAS BRAWIJAYA"
"3573","3573263","RS KHUSUS KANKER ONKOLOGI SENTANI"
"3573","3573264","RS IBU DAN ANAK MELATI CHILDREN HOSPITAL"
"3574","3574012","RS UMUM DAERAH DR. MOHAMAD SALEH KOTA PROBOLINGGO"
"3574","3574023","RS UMUM DHARMA HUSADA"
"3574","3574068","RS IBU DAN ANAK AMANAH"
"3574","3574069","RS IBU DAN ANAK MUHAMMADIYAH KOTA PROBOLINGGO"
"3575","3575013","RS UMUM DAERAH DR. R. SOEDARSONO KOTA PASURUAN"
"3514","3575016","RS ASIH ABYAKTA"
"3576","3576014","RS UMUM DR. WAHIDIN SUDIRO HUSODO KOTA MOJOKERTO"
"3576","3576036","RS GATOEL"
"3576","3576040","RS REKSA WALUYA"
"3576","3576051","RS ISLAM HASANAH MUHAMMADIYAH"
"3576","3576074","RS KAMAR MEDIKA"
"3576","3576076","RS EMMA"
"3577","3577015","RS UMUM DAERAH DR. SOEDONO MADIUN"
"3577","3577026","RS UMUM SANTA CLARA"
"3577","3577030","RS UMUM TNI AD TK. IV 05.04.01 KOTA MADIUN"
"3577","3577052","RS IBU DAN ANAK AL HASANAH"
"3577","3577074","RS UMUM ISLAM SITI AISYAH"
"3577","3577085","RS UMUM DAERAH KOTA MADIUN"
"3577","3577086","RS UMUM GRIYA HUSADA MADIUN"
"3578","3578016","RS UMUM DAERAH DR. SOETOMO"
"3578","3578020","RS DR. RAMELAN"
"3578","3578031","RS WILLIAM BOOTH SURABAYA"
"3578","3578042","RS UMUM KATHOLIK SURABAYA"
"3578","3578053","RS DARMO"
"3578","3578064","RS ADI HUSADA UNDAAN"
"3578","3578086","RS PRIMASATYA HUSADA CITRA (PHC) SURABAYA"
"3578","3578090","RS TNI AL DR. OEPOMO"
"3578","3578100","RS UMUM ADI HUSADA KAPASARI"
"3578","3578111","RS ISLAM SURABAYA"
"3578","3578122","RS UMUM TK. III BRAWIJAYA"
"3578","3578144","RS MARINIR EWA PANGALILA GUNUNGSARI"
"3578","3578166","RS SOEMITRO LANUD MOELJONO SURABAYA"
"3578","3578192","RS JIWA MENUR"
"3578","3578202","RS MATA UNDAAN"
"3578","3578213","RS UMUM DAERAH BHAKTI DHARMA HUSADA"
"3578","3578224","RS UMUM ISLAM SURABAYA JEMURSARI"
"3578","3578235","RS BUNDA"
"3578","3578246","RS MUJI RAHAYU"
"3578","3578261","RS IBU DAN ANAK IBI SURABAYA"
"3578","3578322","RSUD HUSADA PRIMA"
"3578","3578443","RS UMUM SILOAM HOSPITALS SURABAYA"
"3578","3578476","RS UMUM AL-IRSYAD SURABAYA"
"3578","3578523","RS UMUM HAJI SURABAYA"
"3578","3578556","RS PREMIER SURABAYA"
"3578","3578560","RS HUSADA UTAMA SURABAYA"
"3578","3578571","RS UMUM DAERAH DR. MOHAMAD SOEWANDHIE"
"3578","3578582","RS UMUM  MITRA KELUARGA SURABAYA"
"3578","3578593","RS IBU DAN ANAK PURA RAHARJA"
"3578","3578603","RS GOTONG ROYONG"
"3578","3578614","RS BHAKTI RAHAYU"
"3578","3578625","RS GIGI DAN MULUT FKG UNIVERSITAS AIRLANGGA"
"3578","3578731","RS GIGI DAN MULUT NALA HUSADA"
"3578","3578742","RS ISLAM DARUS SYIFA"
"3578","3578753","RS ONKOLOGI"
"3578","3578764","RS BHAYANGKARA TK II HS. SAMSOERI MERTOJOSO"
"3578","3578766","RS WIYUNG SEJAHTERA"
"3578","3578767","RS IBU DAN ANAK CEMPAKA PUTIH PERMATA"
"3578","3578768","RS IBU DAN ANAK LOMBOK DUA DUA LONTAR"
"3578","3578769","RS IBU DAN ANAK KENDANGSARI MERR"
"3578","3578770","RS WIJAYA SURABAYA"
"3578","3578771","RS IBU DAN ANAK PUTRI SURABAYA"
"3578","3578772","RS MANYAR MEDICAL CENTRE"
"3578","3578773","RS IBU DAN ANAK BANTUAN 05.08.05 SURABAYA"
"3578","3578774","RS IBU DAN ANAK NUR UMMI NUMBI"
"3578","3578777","RS UNIVERSITAS AIRLANGGA"
"3578","3578778","RS NATIONAL HOSPITAL"
"3578","3578779","RS IBU DAN ANAK LOMBOK DUA DUA"
"3578","3578780","RS ORTHOPEDI DAN TRAUMATOLOGI SURABAYA"
"3578","3578781","RS UMUM ROYAL SURABAYA"
"3578","3578782","RS SURABAYA MEDICAL SERVICE"
"3578","3578784","RS IBU DAN ANAK PERDANA MEDICA"
"3578","3578785","RS MITRA KELUARGA KENJERAN"
"3578","3578786","RS MATA MASYARAKAT JAWA TIMUR"
"3578","3578789","RS IBU DAN ANAK KENDANGSARI SURABAYA"
"3578","3578791","RS IBU DAN ANAK GRAHA MEDIKA"
"3578","3578793","RS PKU MUHAMMADIYAH SURABAYA"
"3578","3578794","RS IBU DAN ANAK PUSURA TEGALSARI"
"3578","3578795","RS IBU DAN ANAK FERINA"
"3578","3578808","MAYAPADA HOSPITAL SURABAYA"
"3578","3578809S","RS LAPANGAN/ DARURAT WISMA OPAK PANGKALAN MARINIR"
"3579","3579002","RS UMUM DR. ETTY ASHARTO BATU"
"3579","3579003","RS BHAYANGKARA HASTA BRATA BATU"
"3579","3579004","RS PUNTEN"
"3579","3579005","RS IBU DAN ANAK HAJI"
"3579","3579030","RS UMUM KARSA HUSADA KOTA BATU"
"3579","3579074","RS BAPTIS BATU"
"3601","3601010","RS UMUM DAERAH BERKAH PANDEGLANG"
"3601","3601034","RS IBU DAN ANAK PERMATA IBUNDA"
"3601","3601036","RS UMUM AULIA PANDEGLANG"
"3601","3601037","RS ALINDA HUSADA"
"3601","3601048","RS SHL"
"3602","3602011","RS UMUM DAERAH DR. ADJIDARMO"
"3602","3602012","RS KARTINI"
"3602","3602022","RS MISI LEBAK"
"3602","3602045","RS UMUM DAERAH MALINGPING"
"3603","3603010","RS UMUM DAERAH KABUPATEN TANGERANG"
"3603","3603023","RS QADR"
"3603","3603047","RS SELARAS"
"3674","3603060","RS BHINEKA BAKTI HUSADA"
"3674","3603082","RS ICHSAN MEDICAL CENTER"
"3674","3603093","RS IBU DAN ANAK PUTRA DALIMA"
"3603","3603104","RS IBU DAN ANAK SELARAS"
"3674","3603115","RS EMC ALAM SUTERA"
"3603","3603146","RS IBU DAN ANAK TIARA"
"3603","3603157","RS UMUM DAERAH BALARAJA"
"3603","3603168","RS SUCI PARAMITA"
"3603","3603169","METRO HOSPITALS CIKUPA"
"3603","3603172","RS ST. CAROLUS SUMMARECON SERPONG"
"3603","3603173","RS IBU DAN ANAK HARAPAN MULIA"
"3603","3603175","RS UMUM MURNI ASIH"
"3603","3603176","RS UMUM KELUARGA KITA"
"3603","3603177","RS PERMATA HATI"
"3603","3603178","RS IBU DAN ANAK BUNDA SEJAHTERA"
"3603","3603180","RS CIPUTRA"
"3603","3603181","RS BETHSAIDA"
"3671","3603182","RS MEDIKA LESTARI"
"3603","3603183","RS UMUM BUN"
"3603","3603185","RS UMUM HERMINA BITUNG"
"3671","3603186","RS IBU DAN ANAK ASSYIFA"
"3671","3603188","RS BUNDA SEJATI"
"3603","3603189","RS IBU DAN ANAK SEPATAN MULIA"
"3603","3603190","RS IBU DAN ANAK ILANUR"
"3603","3603191","RS UMUM DAERAH PAKUHAJI"
"3603","3603192","RS MITRA KELUARGA GADING SERPONG"
"3603","3603193","RS SILOAM HOSPITALS KELAPA DUA"
"3603","3603195","RS MENTARI"
"3603","3603196","RS UMUM PRIMAYA PASAR KEMIS"
"3604","3604002","RS HERMINA CIRUAS"
"3604","3604013","RS UMUM DAERAH DR. DRAJAT PRAWIRANEGARA"
"3673","3604024","RS TK. IV KENCANA SERANG"
"3673","3604035","RS BUDIASIH"
"3673","3604046","RS BENGGALA"
"3604","3604047","RS KURNIA SERANG"
"3604","3604050","RS PERMATA SERDANG"
"3604","3604052","RS OTIKA MEDIKA"
"3673","3604053","RS BHAYANGKARA TK. IV BIDDOKKES POLDA BANTEN"
"3604","3604054","RS TONGGAK HUSADA"
"3671","3671021","RS DAAN MOGOT"
"3671","3671032","RSUP DR. SITANALA TANGERANG"
"3671","3671043","RS SARI ASIH KARAWACI"
"3603","3671054","RS SILOAM HOSPITALS LIPPO VILLAGE"
"3671","3671065","RS EMC TANGERANG"
"3671","3671076","RS AN-NISA"
"3671","3671080","RS  MAYAPADA"
"3671","3671082","RS ISLAM SARI ASIH AR-RAHMAH"
"3671","3671124","RS MELATI"
"3671","3671126","RS MURNI TEGUH CILEDUG"
"3671","3671135","RS MULYA"
"3671","3671136","RS UMUM HERMINA TANGERANG"
"3671","3671146","RS UMUM BHAKTI ASIH"
"3603","3671179","RS MITRA HUSADA"
"3674","3671201","RS KHUSUS THT-BEDAH KL PROKLAMASI BSD"
"3671","3671202","RS HERMINA CILEDUG"
"3671","3671203","RS PRIMAYA"
"3671","3671205","RS SARI ASIH CILEDUG"
"3671","3671207","RS DINDA"
"3671","3671208","RS UMUM DAERAH KOTA TANGERANG"
"3671","3671209","RS SARI ASIH SANGIANG"
"3671","3671210","BRAWIJAYA HOSPITAL TANGERANG"
"3671","3671211","RS AQIDAH"
"3671","3671214","RS TIARA"
"3674","3671216","RS RUMAH INDONESIA SEHAT"
"3671","3671217","RS IBU DAN ANAK KARUNIA BUNDA"
"3671","3671218","RS IBU DAN ANAK PKU MUHAMMADIYAH CIPONDOH"
"3671","3671219","RS IBU DAN ANAK GEBANG MEDIKA"
"3671","3671221","RS IBU DAN ANAK PRATIWI"
"3671","3671222","RS IBU DAN ANAK MAKIYAH"
"3671","3671223","RS KARANG TENGAH MEDIKA"
"3671","3671224","RS SARI ASIH CIPONDOH"
"3671","3671225","RS HERMINA PERIUK TANGERANG"
"3671","3671226","RS MANDAYA ROYAL PURI"
"3672","3672003","RS IBU DAN ANAK MUTIARA BUNDA"
"3672","3672011","RS KRAKATAU MEDIKA"
"3672","3672022","RS UMUM DAERAH KOTA CILEGON"
"3672","3672034","RS KURNIA"
"3672","3672040","RS CITRA SUNDARI"
"3672","3672052","RS UMUM HERMINA CILEGON"
"3673","3673004","RS UMUM DAERAH BANTEN"
"3673","3673005","RS UMUM IBUNDA"
"3673","3673010","RS FATIMAH"
"3673","3673011","RS MATA ACHMAD WARDI BWI-DD"
"3673","3673012","RS UMUM DAERAH KOTA SERANG"
"3673","3673035","RS IBU DAN ANAK PURI GARCIA"
"3673","3673036","RS SARI ASIH SERANG"
"3674","3674003","RS IBU DAN ANAK PERMATA SARANA HUSADA"
"3674","3674004","RS PERMATA PAMULANG"
"3674","3674005","RS SARI ASIH CIPUTAT"
"3674","3674006","RS SYARIF HIDAYATULLAH"
"3674","3674007","RS HERMINA CIPUTAT"
"3674","3674008","RS IBU DAN ANAK BUNDA CIPUTAT"
"3674","3674011","RS IBU DAN ANAK DHIA"
"3674","3674013","RS IBU DAN ANAK BUAH HATI PAMULANG"
"3674","3674014","RS HERMINA SERPONG"
"3674","3674015","RS IBU DAN ANAK VITALAYA"
"3674","3674016","RS INSAN PERMATA"
"3674","3674018","RS PONDOK INDAH BINTARO JAYA"
"3674","3674019","RSIA PRIMA MEDIKA"
"3674","3674020","RS MITRA KELUARGA BINTARO"
"3674","3674021","RS IBU DAN ANAK BINA MEDIKA"
"3674","3674022","RS UMUM DAERAH SERPONG UTARA"
"3674","3674056","RS ISLAM ASSHOBIRIN"
"3674","3674071","RS KHUSUS JIWA DHARMA GRAHA"
"3674","3674102","RS PREMIER BINTARO"
"3674","3674113","RS EKA"
"3674","3674157","RS MEDIKA BSD"
"3674","3674168","RS UMUM DAERAH KOTA TANGERANG SELATAN"
"3674","3674171","RS IBU DAN ANAK CINTA KASIH"
"3674","3674193","RS BUAH HATI CIPUTAT"
"3674","3674204","RS UMUM DAERAH PONDOK AREN"
"5101","5101016","RS UMUM DAERAH NEGARA"
"5101","5101053","RS UMUM KERTAYASA"
"5101","5101054","RS UMUM BUNDA"
"5101","5101055","RS UMUM BALIMED NEGARA"
"5102","5102010","RS UMUM DAERAH TABANAN"
"5102","5102021","RS UMUM DHARMA KERTI"
"5102","5102043","RS UMUM BHAKTI RAHAYU TABANAN"
"5102","5102044","RS UMUM WISMA PRASHANTI"
"5102","5102046","RS UMUM KASIH IBU TABANAN"
"5102","5102047","RS NYITDAH"
"5102","5102048","RS UMUM BALI HOLISTIK"
"5102","5102049","RS UMUM SEMARA RATIH"
"5102","5102051","RS IBU DAN ANAK CAHAYA BUNDA"
"5102","5102052","RS IBU DAN ANAK PURI BUNDA TABANAN"
"5103","5103021","RS KHUSUS BEDAH BIMC"
"5103","5103032","RS DAERAH MANGUSADA"
"5103","5103033","RS UMUM KASIH IBU KEDONGANAN"
"5103","5103034","RS KHUSUS BEDAH BIMC NUSA DUA"
"5103","5103035","RS UMUM SILOAM BALI"
"5103","5103036","RS UMUM SURYA HUSADHA NUSA DUA"
"5103","5103038","RS BALI JIMBARAN"
"5103","5103040","RS UNIVERSITAS UDAYANA"
"5103","5103041","RS UMUM GARBA MED"
"5103","5103052","RS UMUM MURNI TEGUH TUBAN BALI"
"5104","5104012","RS UMUM DAERAH SANJIWANI GIANYAR"
"5104","5104023","RS UMUM PREMAGANA"
"5104","5104034","RS UMUM GANESHA"
"5104","5104035","RS UMUM ARI CANTI"
"5104","5104036","RS UMUM FAMILI HUSADA"
"5104","5104037","RS UMUM KASIH IBU SABA"
"5104","5104039","RS UMUM PAYANGAN"
"5105","5105013","RS UMUM DAERAH KLUNGKUNG"
"5105","5105014","RS UMUM PERMATA HATI"
"5105","5105015","RS UMUM BINTANG"
"5105","5105016","RS UMUM DAERAH GEMA SANTI NUSA PENIDA"
"5105","5105017","RS UMUM GRHA BHAKTI MEDIKA"
"5106","5106014","RS UMUM DAERAH BANGLI"
"5106","5106025","RS JIWA PROVINSI BALI"
"5106","5106026","RS UMUM BANGLI MEDIKA CANTI"
"5107","5107015","RS UMUM DAERAH KARANGASEM"
"5107","5107017","RS UMUM BALIMED KARANGASEM"
"5107","5107018","RS PRATAMA KUBU"
"5108","5108016","RS UMUM DAERAH KAB. BULELENG"
"5108","5108020","RS TK. IV SINGARAJA"
"5108","5108031","RS UMUM KERTHA USADHA"
"5108","5108042","RS UMUM KARYA DHARMA HUSADA"
"5108","5108064","RS UMUM PARAMA SIDHI"
"5108","5108075","RS UMUM SHANTI GRAHA"
"5108","5108077","RS UMUM DAERAH TANGGUWISIA"
"5108","5108079","RS UMUM DAERAH GIRI EMAS"
"5108","5108080","RS BALIMED BULELENG"
"5171","5171016","RSUP PROF. DR. I.G.N.G. NGOERAH"
"5171","5171020","RS UMUM DAERAH WANGAYA"
"5171","5171031","RS TK. II UDAYANA"
"5171","5171053","RS UMUM MANUABA"
"5171","5171064","RS KHUSUS MATA BALI MANDARA"
"5171","5171086","RS UMUM SURYA HUSADHA"
"5171","5171097","RS UMUM BALI ROYAL"
"5171","5171111","RS UMUM KASIH IBU"
"5171","5171122","RS UMUM DHARMA YADNYA"
"5171","5171133","RS UMUM PURI RAHARJA"
"5171","5171155","RS UMUM BHAKTI RAHAYU"
"5171","5171166","RS IBU DAN ANAK HARAPAN BUNDA"
"5171","5171181","RS GIGI DAN MULUT SARASWATI DENPASAR"
"5171","5171192","RS UMUM PRIMA MEDIKA"
"5171","5171203","RS UMUM BALIMED"
"5171","5171215","RS IBU DAN ANAK PURI BUNDA"
"5171","5171216","RS BHAYANGKARA DENPASAR"
"5171","5171217","RS UMUM SURYA HUSADA UBUNG"
"5171","5171219","RS KHUSUS IBU DAN ANAK PUCUK PERMATA HATI"
"5171","5171220","RS UMUM DAERAH BALI MANDARA PROVINSI BALI"
"5171","5171221","RS KHUSUS MATA RAMATA"
"5201","5201010","RS UMUM DAERAH PATUT PATUH PATJU"
"5201","5201012","RS UMUM DAERAH AWET MUDA NARMADA"
"5202","5202011","RS UMUM PRAYA"
"5202","5202022","RS ISLAM YATOFA"
"5202","5202023","RS IBU DAN ANAK BHUMI BUNDA"
"5202","5202024","RS CAHAYA MEDIKA"
"5202","5202035","RS MANDALIKA PROVINSI NUSA TENGGARA BARAT"
"5203","5203012","RS UMUM DAERAH DR. R. SOEDJONO SELONG"
"5203","5203024","RS ISLAM NAMIRA"
"5203","5203025","RS LOTIM MEDICAL CENTER"
"5203","5203027","RS UMUM DAERAH LOMBOK TIMUR"
"5203","5203028","RS ISLAM S. ANGGORO"
"5203","5203029","RS IBU DAN ANAK KUNCUP BUNGA"
"5203","5203030","RS UMUM DAERAH PATUH KARYA"
"5204","5204013","RS UMUM SUMBAWA BESAR"
