"kode_kab","kode_instansi","unit_kerja"
"1211","1010532","PUSKESMAS KENTARA"
"1211","1010533","PUSKESMAS BUNTU RAJA"
"1211","1010534","PUSKESMAS KILOMETER 11"
"1211","1010535","PUSKESMAS SOPOBUTAR"
"1211","1010536","PUSKESMAS TIGA LINGGA"
"1211","1010537","PUSKESMAS GUNUNG SITEMBER"
"1211","1010538","PUSKESMAS TIGA BARU"
"1211","1010539","PUSKESMAS KUTA BULUH"
"1206","1010540","PUSKESMAS MARDINDING"
"1206","1010541","PUSKESMAS LAUBALENG"
"1206","1010542","PUSKESMAS TIGABINANGA"
"1206","1010543","PUSKESMAS JUHAR"
"1206","1010544","PUSKESMAS MUNTE"
"1206","1010545","PUSKESMAS KUTA BULUH"
"1206","1010546","PUSKESMAS PAYUNG"
"1206","1010547","PUSKESMAS TIGANDERKET"
"1206","1010548","PUSKESMAS SIMPANG EMPAT"
"1206","1010549","PUSKESMAS NAMAN TERAN"
"1206","1010550","PUSKESMAS MERDEKA"
"1206","1010551","PUSKESMAS KABANJAHE"
"1206","1010552","PUSKESMAS BERASTAGI"
"1206","1010553","PUSKESMAS KORPRI"
"1206","1010554","PUSKESMAS TIGAPANAH"
"1206","1010555","PUSKESMAS SINGA"
"1206","1010556","PUSKESMAS DOLAT RAYAT"
"1206","1010557","PUSKESMAS MEREK"
"1206","1010558","PUSKESMAS BARUS JAHE"
"1207","1010559","PUSKESMAS GUNUNG MERIAH"
"1207","1010560","PUSKESMAS TIGA JUHAR"
"1207","1010561","PUSKESMAS BANDAR BARU"
"1207","1010562","PUSKESMAS SIBOLANGIT"
"1207","1010563","PUSKESMAS KUTALIMBARU"
"1207","1010565","PUSKESMAS GUNUNG TINGGI"
"1207","1010566","PUSKESMAS NAMORAMBE"
"1207","1010567","PUSKESMAS BIRU-BIRU"
"1207","1010568","PUSKESMAS TALUN KENAS"
"1207","1010569","PUSKESMAS BANGUN PURBA"
"1207","1010570","PUSKESMAS GALANG"
"1207","1010571","PUSKESMAS PETUMBUKAN"
"1207","1010572","PUSKESMAS TANJUNG MORAWA"
"1207","1010573","PUSKESMAS DALU SEPULUH"
"1207","1010574","PUSKESMAS PATUMBAK"
"1207","1010575","PUSKESMAS DELITUA"
"1207","1010576","PUSKESMAS SEI MENCIRIM"
"1207","1010577","PUSKESMAS MULYOREJO"
"1207","1010578","PUSKESMAS SEI SEMAYANG"
"1207","1010579","PUSKESMAS HAMPARAN PERAK"
"1207","1010580","PUSKESMAS KOTA DATAR"
"1207","1010581","PUSKESMAS PEMATANG JOHAR"
"1207","1010582","PUSKESMAS LABUHAN DELI"
"1207","1010583","PUSKESMAS TANJUNG REJO"
"1207","1010584","PUSKESMAS BANDAR KHALIFAH"
"1207","1010585","PUSKESMAS KENANGAN"
"1207","1010586","PUSKESMAS BATANG KUIS"
"1207","1010587","PUSKESMAS PANTAI LABU"
"1207","1010588","PUSKESMAS KARANG ANYER"
"1207","1010589","PUSKESMAS ARASKABU"
"1207","1010590","PUSKESMAS PAGAR JATI"
"1207","1010591","PUSKESMAS LUBUK PAKAM"
"1207","1010592","PUSKESMAS PAGAR MERBAU"
"1205","1010593","PUSKESMAS BAHOROK"
"1205","1010594","PUSKESMAS BUKIT LAWANG"
"1205","1010595","PUSKESMAS SERAPIT"
"1205","1010596","PUSKESMAS TANJUNG LANGKAT"
"1205","1010597","PUSKESMAS MARIKE"
"1205","1010598","PUSKESMAS NAMU UKUR"
"1205","1010599","PUSKESMAS NAMU TRASI"
"1205","1010600","PUSKESMAS KUALA"
"1205","1010601","PUSKESMAS SELESAI"
"1205","1010602","PUSKESMAS SAMBI REJO"
"1205","1010603","PUSKESMAS STABAT"
"1205","1010604","PUSKESMAS KARANG REJO"
"1205","1010605","PUSKESMAS STABAT LAMA"
"1205","1010606","PUSKESMAS SEI BAMBAM"
"1205","1010607","PUSKESMAS SAWIT SEBERANG"
"1205","1010608","PUSKESMAS TANJUNG SELAMAT"
"1205","1010609","PUSKESMAS TANJUNG BERINGIN"
"1205","1010610","PUSKESMAS DESA TELUK"
"1205","1010611","PUSKESMAS HINAI KIRI"
"1205","1010612","PUSKESMAS SECANGGANG"
"1205","1010613","PUSKESMAS PANTAI CERMIN"
"1205","1010614","PUSKESMAS GEBANG"
"1205","1010615","PUSKESMAS PANGKALAN BRANDAN"
"1205","1010616","PUSKESMAS SECURAI"
"1205","1010617","PUSKESMAS DESA LAMA"
"1205","1010618","PUSKESMAS TANGKAHAN DURIAN"
"1205","1010619","PUSKESMAS BESITANG"
"1205","1010620","PUSKESMAS PANGKALAN SUSU"
"1205","1010621","PUSKESMAS BERAS BASAH"
"1205","1010622","PUSKESMAS PEMATANG JAYA"
"1214","1010623","PUSKESMAS HIBALA"
"1214","1010624","PUSKESMAS TANAH MASA"
"1214","1010625","PUSKESMAS HILIANOMBASELA"
"1214","1010626","PUSKESMAS PULAU TELLO"
"1214","1010627","PUSKESMAS PULAU-PULAU BATU UTARA"
"1214","1010628","PUSKESMAS SIMUK"
"1214","1010629","PUSKESMAS PULAU-PULAU BATU BARAT"
"1214","1010630","PUSKESMAS LABUHAN HIU"
"1214","1010632","PUSKESMAS ONOLALU"
"1214","1010633","PUSKESMAS LUAHAGUNDRE MANIAMOLO"
"1214","1010634","PUSKESMAS BAWOMATALUO"
"1214","1010635","PUSKESMAS HILISATARO"
"1214","1010636","PUSKESMAS SIDUAORI"
"1214","1010637","PUSKESMAS HILISIMAETANO"
"1214","1010638","PUSKESMAS HILIZALOOTANO"
"1214","1010639","PUSKESMAS AMANDRAYA"
"1214","1010640","PUSKESMAS ULUSUSUA"
"1214","1010641","PUSKESMAS ARAMO"
"1214","1010642","PUSKESMAS LAHUSA"
"1214","1010643","PUSKESMAS SOMAMBAWA"
"1214","1010644","PUSKESMAS GOMO"
"1214","1010645","PUSKESMAS ULU IDANOTAE"
"1214","1010646","PUSKESMAS BORONADU"
"1214","1010647","PUSKESMAS IDANOTAE"
"1214","1010648","PUSKESMAS SUSUA"
"1214","1010649","PUSKESMAS ULUNOYO"
"1214","1010650","PUSKESMAS MAZO"
"1214","1010651","PUSKESMAS UMBUNASI"
"1214","1010652","PUSKESMAS HURUNA"
"1214","1010653","PUSKESMAS LOLOMATUA"
"1214","1010654","PUSKESMAS LOLOWAU"
"1214","1010655","PUSKESMAS HILISALAWA'AHE"
"1214","1010656","PUSKESMAS O'O'U"
"1214","1010657","PUSKESMAS ONOHAZUMBA"
"1214","1010658","PUSKESMAS HILIMEGAI"
"1216","1010659","PUSKESMAS PAKKAT"
"1216","1010660","PUSKESMAS ONAN GANJANG"
"1216","1010661","PUSKESMAS BONANDOLOK"
"1216","1010662","PUSKESMAS MATITI"
"1216","1010663","PUSKESMAS SAITNIHUTA"
"1216","1010664","PUSKESMAS SIGOMPUL"
"1216","1010665","PUSKESMAS PARANGINAN"
"1216","1010666","PUSKESMAS BAKTI RAJA"
"1216","1010667","PUSKESMAS HUTAPAUNG"
"1216","1010668","PUSKESMAS PARLILITAN"
"1216","1010669","PUSKESMAS HUTAGALUNG"
"1216","1010670","PUSKESMAS TARABINTANG"
"1215","1010671","PUSKESMAS SALAK"
"1215","1010672","PUSKESMAS SIBANDE"
"1215","1010673","PUSKESMAS SIBAGINDAR"
"1215","1010674","PUSKESMAS SINGGABUR"
"1215","1010675","PUSKESMAS KECUPAK"
"1215","1010676","PUSKESMAS SUKARAMAI"
"1215","1010677","PUSKESMAS TINADA"
"1215","1010678","PUSKESMAS SIEMPAT RUBE"
"1217","1010679","PUSKESMAS LIMBONG"
"1217","1010680","PUSKESMAS HARIAN"
"1217","1010681","PUSKESMAS SITIOTIO"
"1217","1010682","PUSKESMAS ONAN RUNGGU"
"1217","1010683","PUSKESMAS SIRAIT"
"1217","1010684","PUSKESMAS MOGANG"
"1217","1010685","PUSKESMAS RONGGUR NIHUTA"
"1217","1010686","PUSKESMAS BUHIT"
"1217","1010687","PUSKESMAS TUKTUK SIADONG"
"1217","1010688","PUSKESMAS SIMARMATA"
"1217","1010689","PUSKESMAS AMBARITA"
"1217","1010690","PUSKESMAS LONTUNG"
"1218","1010691","PUSKESMAS KOTARIH"
"1218","1010692","PUSKESMAS SILINDA"
"1218","1010693","PUSKESMAS BINTANG BAYU"
"1218","1010694","PUSKESMAS DOLOK MASIHUL"
"1218","1010695","PUSKESMAS KUALA BALI"
"1218","1010696","PUSKESMAS SIPISPIS"
"1218","1010697","PUSKESMAS DOLOK MERAWAN"
"1218","1010698","PUSKESMAS NAGA KESIANGAN"
"1218","1010699","PUSKESMAS PAYA LOMBANG"
"1218","1010700","PUSKESMAS TEBING SYAHBANDAR"
"1218","1010701","PUSKESMAS BANDAR KHALIPAH"
"1218","1010702","PUSKESMAS TANJUNG BERINGIN"
"1218","1010703","PUSKESMAS SEI RAMPAH"
"1218","1010704","PUSKESMAS PANGKALAN BUDIMAN"
"1218","1010705","PUSKESMAS DESA PON"
"1218","1010706","PUSKESMAS SIALANG BUAH"
"1218","1010707","PUSKESMAS PERBAUNGAN"
"1218","1010708","PUSKESMAS MELATI"
"1218","1010709","PUSKESMAS PEGAJAHAN"
"1218","1010710","PUSKESMAS PANTAI CERMIN"
"1219","1010711","PUSKESMAS SEI BALAI"
"1219","1010712","PUSKESMAS TANJUNG TIRAM"
"1219","1010713","PUSKESMAS UJUNG KUBU"
"1219","1010714","PUSKESMAS LABUHAN RUKU"
"1219","1010715","PUSKESMAS PETATAL"
"1219","1010716","PUSKESMAS LIMA PULUH"
"1219","1010717","PUSKESMAS KEDAI SIANAM"
"1219","1010718","PUSKESMAS SIMPANG DOLOK"
"1219","1010719","PUSKESMAS INDRAPURA"
"1219","1010720","PUSKESMAS PEMATANG PANJANG"
"1219","1010721","PUSKESMAS SEI SUKA"
"1219","1010722","PUSKESMAS PAGURAWAN"
"1219","1010723","PUSKESMAS LALANG"
"1220","1010724","PUSKESMAS PASAR MATANGGOR"
"1220","1010725","PUSKESMAS BATU GANA"
"1220","1010726","PUSKESMAS PORTIBI"
"1220","1010727","PUSKESMAS SIUNGGAM"
"1220","1010728","PUSKESMAS GUNUNG TUA"
"1220","1010729","PUSKESMAS NAPA GADUNG LAUT"
"1220","1010730","PUSKESMAS NAGA SARIBU"
"1220","1010731","PUSKESMAS LANGKIMAT"
"1220","1010732","PUSKESMAS ULOK TANO"
"1220","1010733","PUSKESMAS KOSIK PUTIH"
"1220","1010734","PUSKESMAS PANGIRKIRAN"
"1220","1010735","PUSKESMAS BATANG PANE II"
"1220","1010736","PUSKESMAS HUTAIMBARU"
"1220","1010737","PUSKESMAS SIPIONGOT"
"1220","1010738","PUSKESMAS SIBIO-BIO"
"1220","1010739","PUSKESMAS SIMUNDOL"
"1220","1010740","PUSKESMAS AEK GODANG"
"1221","1010741","PUSKESMAS SOSOPAN"
"1221","1010742","PUSKESMAS PARINGGONAN"
"1221","1010743","PUSKESMAS SIBUHUAN"
"1221","1010744","PUSKESMAS TANJUNG BOTUNG"
"1221","1010745","PUSKESMAS BATANG BULU"
"1221","1010746","PUSKESMAS LATONG"
"1221","1010747","PUSKESMAS PS. UJUNG BATU"
"1221","1010748","PUSKESMAS PINARIK"
"1221","1010749","PUSKESMAS UPT UJUNG BATU III"
"1221","1010750","PUSKESMAS HURAGI"
"1221","1010751","PUSKESMAS UJUNG BATU I"
"1221","1010752","PUSKESMAS HURISTAK"
"1221","1010753","PUSKESMAS BINANGA"
"1221","1010754","PUSKESMAS SIHAPAS"
"1222","1010755","PUSKESMAS LANGGA PAYUNG"
"1222","1010756","PUSKESMAS HUTAGODANG"
"1222","1010757","PUSKESMAS CIKAMPAK"
"1222","1010758","PUSKESMAS AEK BATU"
"1222","1010759","PUSKESMAS AEK RASO"
"1222","1010760","PUSKESMAS BERINGIN JAYA"
"1222","1010761","PUSKESMAS BUNUT"
"1222","1010762","PUSKESMAS RASAU"
"1222","1010763","PUSKESMAS BATU AJO"
"1222","1010764","PUSKESMAS SISUMUT"
"1222","1010765","PUSKESMAS MAMPANG"
"1222","1010766","PUSKESMAS KOTAPINANG"
"1222","1010767","PUSKESMAS AEK GOTI"
"1222","1010768","PUSKESMAS ULUMAHUAM"
"1222","1010769","PUSKESMAS TANJUNG MEDAN"
"1222","1010770","PUSKESMAS TELUK PANJI"
"1222","1010771","PUSKESMAS PEKAN TOLAN"
"1223","1010772","PUSKESMAS AEK KOTA BATU"
"1223","1010773","PUSKESMAS KP PAJAK"
"1223","1010774","PUSKESMAS MARBAU"
"1223","1010775","PUSKESMAS BELONGKUT"
"1223","1010776","PUSKESMAS AEK KORSIK"
"1223","1010777","PUSKESMAS BANDAR DURIAN"
"1223","1010778","PUSKESMAS SIMONIS"
"1223","1010779","PUSKESMAS GUNTING SAGA"
"1223","1010780","PUSKESMAS SIMANGGALAM"
"1223","1010781","PUSKESMAS TANJUNG PASIR"
"1223","1010782","PUSKESMAS KAMPUNG MASJID"
"1223","1010783","PUSKESMAS KUALA BANGKA"
"1223","1010784","PUSKESMAS AEK KANOPAN"
"1223","1010785","PUSKESMAS SUKA RAME"
"1223","1010786","PUSKESMAS SONO MARTANI"
"1223","1010787","PUSKESMAS LONDUT"
"1223","1010788","PUSKESMAS TANJ. LEIDONG"
"1224","1010789","PUSKESMAS AWA' AI"
"1224","1010790","PUSKESMAS TUGALA OYO"
"1224","1010791","PUSKESMAS ALASA"
"1224","1010792","PUSKESMAS ALASA TALUMUZOI"
"1224","1010793","PUSKESMAS NAMOHALU ESIWA"
"1224","1010794","PUSKESMAS TUHEMBERUA"
"1224","1010795","PUSKESMAS SAWO"
"1224","1010796","PUSKESMAS LOTU"
"1224","1010797","PUSKESMAS LAHEWA TIMUR"
"1224","1010798","PUSKESMAS AFULU"
"1224","1010799","PUSKESMAS LAHEWA"
"1225","1010800","PUSKESMAS SIROMBU"
"1225","1010801","PUSKESMAS LAHOMI"
"1225","1010802","PUSKESMAS LOLOFITU MOI"
"1225","1010803","PUSKESMAS MANDREHE UTARA"
"1225","1010804","PUSKESMAS MANDREHE"
"1225","1010805","PUSKESMAS MANDREHE BARAT"
"1225","1010806","PUSKESMAS MORO'O"
"1225","1010807","PUSKESMAS ULU MORO'O"
"1273","1010808","PUSKESMAS PINTU ANGIN"
"1273","1010809","PUSKESMAS SAMBAS"
"1273","1010810","PUSKESMAS AEK HABIL"
"1273","1010811","PUSKESMAS AEK PAROMBUNAN"
"1273","1010812","PUSKESMAS PELABUHAN SAMBAS"
"1274","1010813","PUSKESMAS DATUK BANDAR"
"1274","1010814","PUSKESMAS SEMULA JADI"
"1274","1010815","PUSKESMAS MAYOR UMAR DAMANIK"
"1274","1010816","PUSKESMAS KAMPUNG BARU"
"1274","1010817","PUSKESMAS KAMPUNG PERSATUAN"
"1274","1010818","PUSKESMAS SEI TUALANG RASO"
"1274","1010819","PUSKESMAS TELUK NIBUNG"
"1274","1010820","PUSKESMAS SIPORI-PORI"
"1272","1010821","PUSKESMAS PARSOBURAN"
"1272","1010822","PUSKESMAS PARDAMEAN"
"1272","1010823","PUSKESMAS BP NAULI"
"1272","1010824","PUSKESMAS BAH BIAK"
"1272","1010825","PUSKESMAS SIMARIMBUN"
"1272","1010826","PUSKESMAS MARTIMBANG"
"1272","1010827","PUSKESMAS AEK NAULI"
"1272","1010828","PUSKESMAS KARO"
"1272","1010829","PUSKESMAS SINGOSARI"
"1272","1010830","PUSKESMAS KARTINI"
"1272","1010831","PUSKESMAS RAYA"
"1272","1010832","PUSKESMAS MARTOBA"
"1272","1010833","PUSKESMAS KAHEAN"
"1272","1010834","PUSKESMAS BANE"
"1272","1010835","PUSKESMAS KESATRIA"
"1272","1010836","PUSKESMAS TOMUAN"
"1272","1010837","PUSKESMAS RAMI"
"1272","1010838","PUSKESMAS GURILLA"
"1272","1010839","PUSKESMAS BAH KAPUL"
"1276","1010840","PUSKESMAS PABATU"
"1276","1010841","PUSKESMAS PASAR GAMBIR"
"1276","1010842","PUSKESMAS RAMBUNG"
"1276","1010843","PUSKESMAS RANTAU LABAN"
"1276","1010844","PUSKESMAS TANJUNG MARULAK"
"1276","1010845","PUSKESMAS SRI PADANG"
"1276","1010846","PUSKESMAS TELUK KARANG"
"1276","1010847","PUSKESMAS BROHOL"
"1276","1010848","PUSKESMAS SATRIA"
"1271","1010849","PUSKESMAS TUNTUNGAN"
"1271","1010850","PUSKESMAS SIMALINGKAR"
"1271","1010851","PUSKESMAS MEDAN JOHOR"
"1271","1010852","PUSKESMAS KEDAI DURIAN"
"1271","1010853","PUSKESMAS AMPLAS"
"1271","1010854","PUSKESMAS TEGAL SARI"
"1271","1010855","PUSKESMAS DESA BINJAI"
"1271","1010856","PUSKESMAS BROMO"
"1271","1010857","PUSKESMAS MEDAN DENAI"
"1271","1010858","PUSKESMAS SUKARAMAI"
"1271","1010859","PUSKESMAS MEDAN AREA SELATAN"
"1271","1010860","PUSKESMAS KOTA MATSUM"
"1271","1010861","PUSKESMAS TELADAN"
"1271","1010862","PUSKESMAS PASAR MERAH"
"1271","1010863","PUSKESMAS SIMPANG LIMUN"
"1271","1010864","PUSKESMAS KAMPUNG BARU"
"1271","1010865","PUSKESMAS POLONIA"
"1271","1010866","PUSKESMAS PADANG BULAN"
"1271","1010867","PUSKESMAS PADANG BULAN SELAYANG II"
"1271","1010868","PUSKESMAS MEDAN SUNGGAL"
"1271","1010869","PUSKESMAS DESA LALANG"
"1271","1010870","PUSKESMAS HELVETIA"
"1271","1010871","PUSKESMAS BESTARI"
"1271","1010872","PUSKESMAS DARUSSALAM"
"1271","1010873","PUSKESMAS RANTANG"
"1271","1010874","PUSKESMAS GLUGUR KOTA"
"1271","1010875","PUSKESMAS PULO BRAYAN"
"1271","1010876","PUSKESMAS SEI AGUL"
"1271","1010877","PUSKESMAS GLUGUR DARAT"
"1271","1010878","PUSKESMAS SENTOSA BARU"
"1271","1010879","PUSKESMAS MANDALA"
"1271","1010880","PUSKESMAS SERING"
"1271","1010881","PUSKESMAS MEDAN DELI"
"1271","1010882","PUSKESMAS TITI PAPAN"
"1271","1010883","PUSKESMAS MEDAN LABUHAN"
"1271","1010884","PUSKESMAS PEKAN LABUHAN"
"1271","1010885","PUSKESMAS MARTUBUNG"
"1271","1010886","PUSKESMAS DESA TERJUN"
"1271","1010887","PUSKESMAS BELAWAN"
"1275","1010888","PUSKESMAS BINJAI ESTATE"
"1275","1010889","PUSKESMAS RAMBUNG"
"1275","1010890","PUSKESMAS BINJAI KOTA"
"1275","1010891","PUSKESMAS TANAH TINGGI"
"1275","1010892","PUSKESMAS KEBUN LADA"
"1275","1010893","PUSKESMAS JATI MAKMUR"
"1275","1010894","PUSKESMAS H.A.H. HASAN"
"1275","1010895","PUSKESMAS BANDAR SENEMBAH"
"1277","1010896","PUSKESMAS LABUHAN RASOKI"
"1277","1010897","PUSKESMAS PIJORKOLING"
"1277","1010898","PUSKESMAS PADANG MATINGGI"
"1277","1010899","PUSKESMAS SIDANGKAL"
"1277","1010900","PUSKESMAS BATUNADUA"
"1277","1010901","PUSKESMAS SADABUAN"
"1277","1010902","PUSKESMAS HUTAIMBARU"
"1277","1010903","PUSKESMAS POKENJIOR"
"1277","1010904","PUSKESMAS PINTU LANGIT"
"1278","1010905","PUSKESMAS GUNUNGSITOLI IDANOI"
"1278","1010906","PUSKESMAS GUNUNGSITOLI SELATAN"
"1278","1010907","PUSKESMAS GUNUNGSITOLI BARAT"
"1278","1010908","PUSKESMAS GUNUNGSITOLI"
"1278","1010909","PUSKESMAS GUNUNGSITOLI ALO'OA"
"1278","1010910","PUSKESMAS GUNUNGSITOLI UTARA"
"1309","1010911","PUSKESMAS MALAKOPA"
"1309","1010912","PUSKESMAS SIKAKAP"
"1309","1010913","PUSKESMAS SAUMANGANYAK"
"1309","1010914","PUSKESMAS SIOBAN"
"1309","1010915","PUSKESMAS MAPADDEGAT"
"1309","1010916","PUSKESMAS MUARA SIBERUT"
"1309","1010917","PUSKESMAS PEIPEI PASAKIAT TAILELEU"
"1309","1010918","PUSKESMAS SAIBI SAMUKOP"
"1309","1010919","PUSKESMAS MUARA SIKABALUAN"
"1309","1010920","PUSKESMAS BETAET"
"1301","1010921","PUSKESMAS TANJUNG BERINGIN"
"1301","1010922","PUSKESMAS TANJUNG MAKMUR"
"1301","1010923","PUSKESMAS TAPAN"
"1301","1010924","PUSKESMAS INDERAPURA"
"1301","1010925","PUSKESMAS AIR HAJI"
"1301","1010926","PUSKESMAS BALAI SELASA"
"1301","1010927","PUSKESMAS KOTO BARU"
"1301","1010928","PUSKESMAS KAMBANG"
"1301","1010929","PUSKESMAS SURANTIH"
"1301","1010930","PUSKESMAS PASAR KUOK"
"1301","1010931","PUSKESMAS IV KOTO MUDIK"
"1301","1010932","PUSKESMAS SALIDO"
"1301","1010933","PUSKESMAS LUMPO"
"1301","1010934","PUSKESMAS PASAR BARU"
"1301","1010935","PUSKESMAS ASAM KUMBANG"
"1301","1010936","PUSKESMAS KOTO BERAPAK"
"1301","1010937","PUSKESMAS TARUSAN"
"1301","1010938","PUSKESMAS BARUNG-BARUNG BELANTAI"
"1302","1010939","PUSKESMAS SURIAN"
"1302","1010940","PUSKESMAS ALAHAN PANJANG"
"1302","1010941","PUSKESMAS TALANG BABUNGO"
"1302","1010942","PUSKESMAS SIRUKAM"
"1302","1010943","PUSKESMAS BATU BAJANJANG"
"1302","1010944","PUSKESMAS BUKIT SILEH"
"1302","1010945","PUSKESMAS SIMPANG TANJUNG NAN IV"
"1302","1010946","PUSKESMAS JUA GAEK"
"1302","1010947","PUSKESMAS TALANG"
"1302","1010948","PUSKESMAS KAYU JAO"
"1302","1010949","PUSKESMAS MUARA PANAS"
"1302","1010950","PUSKESMAS SUNGAI LASI"
"1302","1010951","PUSKESMAS TANJUNG BINGKUNG"
"1302","1010952","PUSKESMAS SELAYO"
"1302","1010953","PUSKESMAS SULIT AIR"
"1302","1010954","PUSKESMAS PANINJAUAN"
"1302","1010955","PUSKESMAS SINGKARAK"
"1302","1010956","PUSKESMAS PANINGGAHAN"
"1303","1010957","PUSKESMAS AIR AMO"
"1303","1010958","PUSKESMAS SUNGAI LANSEK"
"1303","1010959","PUSKESMAS KAMANG"
"1303","1010960","PUSKESMAS TANJUNG GADANG"
"1303","1010961","PUSKESMAS GAMBOK"
"1303","1010962","PUSKESMAS SIJUNJUNG"
"1303","1010963","PUSKESMAS LUBUK TAROK"
"1303","1010964","PUSKESMAS MUARO BODI"
"1303","1010965","PUSKESMAS PADANG SIBUSUK"
"1303","1010966","PUSKESMAS TANJUNG AMPALU"
"1303","1010967","PUSKESMAS KUMANIS"
"1303","1010968","PUSKESMAS SUMPUR KUDUS"
"1304","1010969","PUSKESMAS X. KOTO I"
"1304","1010970","PUSKESMAS X. KOTO II"
"1304","1010971","PUSKESMAS SINGGALANG"
"1304","1010972","PUSKESMAS BATIPUH I"
"1304","1010973","PUSKESMAS BATIPUH SELATAN"
"1304","1010974","PUSKESMAS PARIANGAN"
"1304","1010975","PUSKESMAS RAMBATAN I"
"1304","1010976","PUSKESMAS RAMBATAN II"
"1304","1010977","PUSKESMAS LIMA KAUM I"
"1304","1010978","PUSKESMAS LIMA KAUM II"
"1304","1010979","PUSKESMAS TANJUNG EMAS"
"1304","1010980","PUSKESMAS BATIPUH II"
"1304","1010981","PUSKESMAS PAGARUYUNG"
"1304","1010982","PUSKESMAS PADANG GANTING"
"1304","1010983","PUSKESMAS LINTAU BUO UTARA I"
"1304","1010984","PUSKESMAS LINTAU BUO"
"1304","1010985","PUSKESMAS LINTAU BUO UTARA II"
"1304","1010986","PUSKESMAS SUNGAYANG"
"1304","1010987","PUSKESMAS SUNGAI TARAB I"
"1304","1010988","PUSKESMAS SUNGAI TARAB II"
"1304","1010989","PUSKESMAS GURUN"
"1304","1010990","PUSKESMAS SALIMPAUNG"
"1304","1010991","PUSKESMAS TANJUNG BARU"
"1305","1010992","PUSKESMAS PASAR USANG"
"1305","1010993","PUSKESMAS KETAPING"
"1305","1010994","PUSKESMAS LUBUK ALUNG"
"1305","1010995","PUSKESMAS SIKABU"
"1305","1010996","PUSKESMAS SINTUK"
"1305","1010997","PUSKESMAS ULAKAN"
"1305","1010998","PUSKESMAS PAUH KAMBAR"
"1305","1010999","PUSKESMAS SICINCIN"
"1305","1011000","PUSKESMAS KAMPUNG GUCI"
"1305","1011001","PUSKESMAS ENAM LINGKUNG"
"1305","1011002","PUSKESMAS KAYU TANAM"
"1305","1011003","PUSKESMAS ANDURING"
"1305","1011004","PUSKESMAS SUNGAI SARIAK"
"1305","1011005","PUSKESMAS AMPALU"
"1305","1011006","PUSKESMAS PATAMUAN"
"1305","1011007","PUSKESMAS PADANG SAGO"
"1305","1011008","PUSKESMAS KAMPUNG DALAM"
"1305","1011009","PUSKESMAS SIKUCUR"
"1305","1011010","PUSKESMAS LIMAU PURUT"
"1305","1011011","PUSKESMAS PADANG ALAI"
"1305","1011012","PUSKESMAS SEI LIMAU"
"1305","1011013","PUSKESMAS GASAN GADANG"
"1305","1011014","PUSKESMAS SUNGAI GERINGGING"
"1305","1011015","PUSKESMAS KOTO BANGKO"
"1305","1011016","PUSKESMAS BATU BASA"
"1306","1011017","PUSKESMAS TIKU"
"1306","1011018","PUSKESMAS LUBUK BASUNG"
"1306","1011019","PUSKESMAS MANGGOPOH"
"1306","1011020","PUSKESMAS BAWAN"
"1306","1011021","PUSKESMAS BATU KAMBING"
"1306","1011022","PUSKESMAS MANINJAU"
"1306","1011023","PUSKESMAS PASAR AHAD"
"1306","1011024","PUSKESMAS MATUR"
"1306","1011025","PUSKESMAS IV KOTO"
"1306","1011026","PUSKESMAS MALALAK"
"1306","1011027","PUSKESMAS PADANG LUAR"
"1306","1011028","PUSKESMAS SUNGAI PUA"
"1306","1011029","PUSKESMAS BIARO"
"1306","1011030","PUSKESMAS LASI"
"1306","1011031","PUSKESMAS BASO"
"1306","1011032","PUSKESMAS PADANG TAROK"
"1306","1011033","PUSKESMAS PAKAN KAMIS"
"1306","1011034","PUSKESMAS KAPAU"
"1306","1011035","PUSKESMAS MAGEK"
"1306","1011036","PUSKESMAS PALEMBAYAN"
"1306","1011037","PUSKESMAS KOTO ALAM"
"1306","1011038","PUSKESMAS PALUPUH"
"1307","1011039","PUSKESMAS KOTO BARU SIMALANGGANG"
"1307","1011040","PUSKESMAS BATU HAMPAR"
"1307","1011041","PUSKESMAS PILADANG"
"1307","1011042","PUSKESMAS MUNGO"
"1307","1011043","PUSKESMAS HALABAN"
"1307","1011044","PUSKESMAS PAKAN RABAA"
"1307","1011045","PUSKESMAS SITUJUH"
"1307","1011046","PUSKESMAS TARAM"
"1307","1011047","PUSKESMAS TANJUNG PATI"
"1307","1011048","PUSKESMAS DANGUNG-DANGUNG"
"1307","1011049","PUSKESMAS PADANG KANDIS"
"1307","1011050","PUSKESMAS MUNGKA"
"1307","1011051","PUSKESMAS SULIKI"
"1307","1011052","PUSKESMAS MAEK"
"1307","1011053","PUSKESMAS BARUAH GUNUNG"
"1307","1011054","PUSKESMAS BANJA LAWEH"
"1307","1011055","PUSKESMAS KOTO TINGGI"
"1307","1011056","PUSKESMAS MUARO PAITI"
"1307","1011057","PUSKESMAS SIALANG"
"1307","1011058","PUSKESMAS PANGKALAN"
"1307","1011059","PUSKESMAS RIMBO DATA"
"1307","1011060","PUSKESMAS GUNUANG MALINTANG"
"1308","1011061","PUSKESMAS BONJOL"
"1308","1011062","PUSKESMAS LADANG PANJANG"
"1308","1011063","PUSKESMAS KUMPULAN"
"1308","1011064","PUSKESMAS SIMPATI"
"1308","1011065","PUSKESMAS LUBUK SIKAPING"
"1308","1011066","PUSKESMAS SUNDATAR"
"1308","1011067","PUSKESMAS CUBADAK"
"1308","1011068","PUSKESMAS SIMPANG TONANG"
