"kode_prov","kode_kab","kode_kec","nama_wilayah"
NULL,"6103","610301","KAPUAS"
NULL,"6103","610302","MUKOK"
NULL,"6103","610303","NOYAN"
NULL,"6103","610304","JANGKANG"
NULL,"6103","610305","BONTI"
NULL,"6103","610306","BEDUAI"
NULL,"6103","610307","SEKAYAM"
NULL,"6103","610308","KEMBAYAN"
NULL,"6103","610309","PARINDU"
NULL,"6103","610310","TAYAN HULU"
NULL,"6103","610311","TAYAN HILIR"
NULL,"6103","610312","BALAI"
NULL,"6103","610313","TOBA"
NULL,"6103","610320","MELIAU"
NULL,"6103","610321","ENTIKONG"
NULL,"6104","610401","MATAN HILIR UTARA"
NULL,"6104","610402","MARAU"
NULL,"6104","610403","MANIS MATA"
NULL,"6104","610404","KENDAWANGAN"
NULL,"6104","610405","SANDAI"
NULL,"6104","610407","SUNGAI LAUR"
NULL,"6104","610408","SIMPANG HULU"
NULL,"6104","610411","NANGA TAYAP"
NULL,"6104","610412","MATAN HILIR SELATAN"
NULL,"6104","610413","TUMBANG TITI"
NULL,"6104","610414","JELAI HULU"
NULL,"6104","610416","DELTA PAWAN"
NULL,"6104","610417","MUARA PAWAN"
NULL,"6104","610418","BENUA KAYONG"
NULL,"6104","610419","HULU SUNGAI"
NULL,"6104","610420","SIMPANG DUA"
NULL,"6104","610421","AIR UPAS"
NULL,"6104","610422","SINGKUP"
NULL,"6104","610424","PEMAHAN"
NULL,"6104","610425","SUNGAI MELAYU RAYAK"
NULL,"6105","610501","SINTANG"
NULL,"6105","610502","TEMPUNAK"
NULL,"6105","610503","SEPAUK"
NULL,"6105","610504","KETUNGAU HILIR"
NULL,"6105","610505","KETUNGAU TENGAH"
NULL,"6105","610506","KETUNGAU HULU"
NULL,"6105","610507","DEDAI"
NULL,"6105","610508","KAYAN HILIR"
NULL,"6105","610509","KAYAN HULU"
NULL,"6105","610514","SERAWAI"
NULL,"6105","610515","AMBALAU"
NULL,"6105","610519","KELAM PERMAI"
NULL,"6105","610520","SUNGAI TEBELIAN"
NULL,"6105","610521","BINJAI HULU"
NULL,"6106","610601","PUTUSSIBAU UTARA"
NULL,"6106","610602","BIKA"
NULL,"6106","610603","EMBALOH HILIR"
NULL,"6106","610604","EMBALOH HULU"
NULL,"6106","610605","BUNUT HILIR"
NULL,"6106","610606","BUNUT HULU"
NULL,"6106","610607","JONGKONG"
NULL,"6106","610608","HULU GURUNG"
NULL,"6106","610609","SELIMBAU"
NULL,"6106","610610","SEMITAU"
NULL,"6106","610611","SEBERUANG"
NULL,"6106","610612","BATANG LUPAR"
NULL,"6106","610613","EMPANANG"
NULL,"6106","610614","BADAU"
NULL,"6106","610615","SILAT HILIR"
NULL,"6106","610616","SILAT HULU"
NULL,"6106","610617","PUTUSSIBAU SELATAN"
NULL,"6106","610618","KALIS"
NULL,"6106","610619","BOYAN TANJUNG"
NULL,"6106","610620","MENTEBAH"
NULL,"6106","610621","PENGKADAN"
NULL,"6106","610622","SUHAID"
NULL,"6106","610623","PURING KENCANA"
NULL,"6107","610701","SUNGAI RAYA"
NULL,"6107","610702","SAMALANTAN"
NULL,"6107","610703","LEDO"
NULL,"6107","610704","BENGKAYANG"
NULL,"6107","610705","SELUAS"
NULL,"6107","610706","SANGGAU LEDO"
NULL,"6107","610707","JAGOI BABANG"
NULL,"6107","610708","MONTERADO"
NULL,"6107","610709","TERIAK"
NULL,"6107","610710","SUTI SEMARANG"
NULL,"6107","610711","CAPKALA"
NULL,"6107","610712","SIDING"
NULL,"6107","610713","LUMAR"
NULL,"6107","610714","SUNGAI BETUNG"
NULL,"6107","610715","SUNGAI RAYA KEPULAUAN"
NULL,"6107","610716","LEMBAH BAWANG"
NULL,"6107","610717","TUJUH BELAS"
NULL,"6108","610801","NGABANG"
NULL,"6108","610802","MEMPAWAH HULU"
NULL,"6108","610803","MENJALIN"
NULL,"6108","610804","MANDOR"
NULL,"6108","610805","AIR BESAR"
NULL,"6108","610806","MENYUKE"
NULL,"6108","610807","SENGAH TEMILA"
NULL,"6108","610808","MERANTI"
NULL,"6108","610809","KUALA BEHE"
NULL,"6108","610810","SEBANGKI"
NULL,"6108","610811","JELIMPO"
NULL,"6108","610812","BANYUKE HULU"
NULL,"6108","610813","SOMPAK"
NULL,"6109","610901","SEKADAU HILIR"
NULL,"6109","610902","SEKADAU HULU"
NULL,"6109","610903","NANGA TAMAN"
NULL,"6109","610904","NANGA MAHAP"
NULL,"6109","610905","BELITANG HILIR"
NULL,"6109","610906","BELITANG HULU"
NULL,"6109","610907","BELITANG"
NULL,"6110","611001","BELIMBING"
NULL,"6110","611002","NANGA PINOH"
NULL,"6110","611003","ELLA HILIR"
NULL,"6110","611004","MENUKUNG"
NULL,"6110","611005","SAYAN"
NULL,"6110","611006","TANAH PINOH"
NULL,"6110","611007","SOKAN"
NULL,"6110","611008","PINOH UTARA"
NULL,"6110","611009","PINOH SELATAN"
NULL,"6110","611010","BELIMBING HULU"
NULL,"6110","611011","TANAH PINOH BARAT"
NULL,"6111","611101","SUKADANA"
NULL,"6111","611102","SIMPANG HILIR"
NULL,"6111","611103","TELUK BATANG"
NULL,"6111","611104","PULAU MAYA"
NULL,"6111","611105","SEPONTI"
NULL,"6111","611106","KEPULAUAN KARIMATA"
NULL,"6112","611201","SUNGAI RAYA"
NULL,"6112","611202","KUALA MANDOR B"
NULL,"6112","611203","SUNGAI AMBAWANG"
NULL,"6112","611204","TERENTANG"
NULL,"6112","611205","BATU AMPAR"
NULL,"6112","611206","KUBU"
NULL,"6112","611207","RASAU JAYA"
NULL,"6112","611208","TELUK PAKEDAI"
NULL,"6112","611209","SUNGAI KAKAP"
NULL,"6171","617101","PONTIANAK SELATAN"
NULL,"6171","617102","PONTIANAK TIMUR"
NULL,"6171","617103","PONTIANAK BARAT"
NULL,"6171","617104","PONTIANAK UTARA"
NULL,"6171","617105","PONTIANAK KOTA"
NULL,"6171","617106","PONTIANAK TENGGARA"
NULL,"6172","617201","SINGKAWANG TENGAH"
NULL,"6172","617202","SINGKAWANG BARAT"
NULL,"6172","617203","SINGKAWANG TIMUR"
NULL,"6172","617204","SINGKAWANG UTARA"
NULL,"6172","617205","SINGKAWANG SELATAN"
NULL,"6201","620101","KUMAI"
NULL,"6201","620102","ARUT SELATAN"
NULL,"6201","620103","KOTAWARINGIN LAMA"
NULL,"6201","620104","ARUT UTARA"
NULL,"6201","620105","PANGKALAN LADA"
NULL,"6201","620106","PANGKALAN BANTENG"
NULL,"6202","620201","KOTA BESI"
NULL,"6202","620202","CEMPAGA"
NULL,"6202","620203","MENTAYA HULU"
NULL,"6202","620204","PARENGGEAN"
NULL,"6202","620205","BAAMANG"
NULL,"6202","620206","MENTAWA BARU KETAPANG"
NULL,"6202","620207","MENTAYA HILIR UTARA"
NULL,"6202","620208","MENTAYA HILIR SELATAN"
NULL,"6202","620209","PULAU HANAUT"
NULL,"6202","620210","ANTANG KALANG"
NULL,"6202","620211","TELUK SAMPIT"
NULL,"6202","620212","SERANAU"
NULL,"6202","620213","CEMPAGA HULU"
NULL,"6202","620214","TELAWANG"
NULL,"6202","620215","BUKIT SANTUAI"
NULL,"6202","620216","TUALAN HULU"
NULL,"6202","620217","TELAGA ANTANG"
NULL,"6203","620301","SELAT"
NULL,"6203","620302","KAPUAS HILIR"
NULL,"6203","620303","KAPUAS TIMUR"
NULL,"6203","620304","KAPUAS KUALA"
NULL,"6203","620305","KAPUAS BARAT"
NULL,"6203","620306","PULAU PETAK"
NULL,"6203","620307","KAPUAS MURUNG"
NULL,"6203","620308","BASARANG"
NULL,"6203","620309","MANTANGAI"
NULL,"6203","620310","TIMPAH"
NULL,"6203","620311","KAPUAS TENGAH"
NULL,"6203","620312","KAPUAS HULU"
NULL,"6203","620313","TAMBAN CATUR"
NULL,"6203","620314","PASAK TALAWANG"
NULL,"6203","620315","MANDAU TALAWANG"
NULL,"6203","620316","DADAHUP"
NULL,"6203","620317","BATAGUH"
NULL,"6204","620401","JENAMAS"
NULL,"6204","620402","DUSUN HILIR"
NULL,"6204","620403","KARAU KUALA"
NULL,"6204","620404","DUSUN UTARA"
NULL,"6204","620405","GUNUNG BINTANG AWAI"
NULL,"6204","620406","DUSUN SELATAN"
NULL,"6205","620501","MONTALLAT"
NULL,"6205","620502","GUNUNG TIMANG"
NULL,"6205","620503","GUNUNG PUREI"
NULL,"6205","620504","TEWEH TIMUR"
NULL,"6205","620505","TEWEH TENGAH"
NULL,"6205","620506","LAHEI"
NULL,"6205","620507","TEWEH BARU"
NULL,"6205","620508","TEWEH SELATAN"
NULL,"6205","620509","LAHEI BARAT"
NULL,"6206","620601","KAMIPANG"
NULL,"6206","620602","KATINGAN HILIR"
NULL,"6206","620603","TEWANG SANGALANG GARING"
NULL,"6206","620604","PULAU MALAN"
NULL,"6206","620605","KATINGAN TENGAH"
NULL,"6206","620606","SANAMAN MANTIKEI"
NULL,"6206","620607","MARIKIT"
NULL,"6206","620608","KATINGAN HULU"
NULL,"6206","620609","MENDAWAI"
NULL,"6206","620610","KATINGAN KUALA"
NULL,"6206","620611","TASIK PAYAWAN"
NULL,"6206","620612","PETAK MALAI"
NULL,"6206","620613","BUKIT RAYA"
NULL,"6207","620701","SERUYAN HILIR"
NULL,"6207","620702","SERUYAN TENGAH"
NULL,"6207","620703","DANAU SEMBULUH"
NULL,"6207","620704","HANAU"
NULL,"6207","620705","SERUYAN HULU"
NULL,"6207","620706","SERUYAN HILIR TIMUR"
NULL,"6207","620707","SERUYAN RAYA"
NULL,"6207","620708","DANAU SELULUK"
NULL,"6207","620709","BATU AMPAR"
NULL,"6207","620710","SULING TAMBUN"
NULL,"6208","620801","SUKAMARA"
NULL,"6208","620802","JELAI"
NULL,"6208","620803","BALAI RIAM"
NULL,"6208","620804","PANTAI LUNCI"
NULL,"6208","620805","PERMATA KECUBUNG"
NULL,"6209","620901","LAMANDAU"
NULL,"6209","620902","DELANG"
NULL,"6209","620903","BULIK"
NULL,"6209","620904","BULIK TIMUR"
NULL,"6209","620905","MENTHOBI RAYA"
NULL,"6209","620906","SEMATU JAYA"
NULL,"6209","620907","BELANTIKAN RAYA"
NULL,"6209","620908","BATANG KAWA"
NULL,"6210","621001","SEPANG"
NULL,"6210","621002","KURUN"
NULL,"6210","621003","TEWAH"
NULL,"6210","621004","KAHAYAN HULU UTARA"
NULL,"6210","621005","RUNGAN"
NULL,"6210","621006","MANUHING"
NULL,"6210","621007","MIHING RAYA"
NULL,"6210","621008","DAMANG BATU"
NULL,"6210","621009","MIRI MANASA"
NULL,"6210","621010","RUNGAN HULU"
NULL,"6210","621011","MANUHING RAYA"
NULL,"6210","621012","RUNGAN BARAT"
NULL,"6211","621101","PANDIH BATU"
